assembly_accession,assembly_name,organism_name,organism_taxonomic_id,assembly_release_date,assembly_release_year,checkm_completeness,checkm_completeness_percentile,checkm_contamination,checkm_version,checkm_marker_count,collection_date
GCA_041002905.1,ihLepPhyl2,Leptoglossus phyllopus,1284684,2024-08-01,2024,,,,,,2025-01-26
GCA_964658295.1,jaLepSarm1.1,Leptogorgia sarmentosa,1502934,2025-01-02,2025,,,,,,2025-01-26
GCA_964341645.1,ecLepCelt1.1,Leptometra celtica,1320720,2024-11-29,2024,,,,,,2025-01-26
GCA_951799465.1,ilLepArip1.1,Leptophobia aripa,320235,2023-05-27,2023,,,,,,2025-01-26
GCA_032872485.1,ASM3287248v1,Leptopilina boulardi,63433,2023-10-27,2023,,,,,,2025-01-26
GCA_032873175.1,ASM3287317v1,Leptopilina drosophilae,2911658,2023-10-27,2023,,,,,,2025-01-26
GCA_032872495.1,ASM3287249v1,Leptopilina heterotoma,63436,2023-10-27,2023,,,,,,2025-01-26
GCA_032872475.1,ASM3287247v1,Leptopilina myrica (nomen nudum),2964900,2023-10-27,2023,,,,,,2025-01-26
GCA_032872505.1,ASM3287250v1,Leptopilina syphax,2755057,2023-10-27,2023,,,,,,2025-01-26
GCA_954871275.1,ihLepDola1.1,Leptopterna dolabrata,881489,2023-07-15,2023,,,,,,2025-01-26
GCA_034619455.1,bLepDis1.hap1,Leptosomus discolor,188344,2023-12-27,2023,,,,,,2025-01-26
GCA_963675555.1,icLepQuad1.1,Leptura quadrifasciata,1143061,2023-12-10,2023,,,,,,2025-01-26
GCA_030544235.1,ASM3054423v1,Lepturacanthus savala,435161,2023-08-08,2023,,,,,,2025-01-26
GCA_042027585.1,NW_LepCap_1.0,Lepus capensis,9981,2024-09-19,2024,,,,,,2025-01-26
GCF_033115175.1,mLepTim1.pri,Lepus europaeus,9983,2023-10-31,2023,,,,,,2025-01-26
GCA_036325905.1,CXZ,Lepus oiostolus,112018,2024-02-05,2024,,,,,,2025-01-26
GCA_040893245.2,mLepTim1.1_pri,Lepus timidus,62621,2024-07-26,2024,,,,,,2025-01-26
GCA_964264825.1,iyLesBici1.1,Lestiphorus bicinctus,2578561,2024-09-21,2024,,,,,,2025-01-26
GCF_015708825.1,ASM1570882v1,Lethenteron reissneri,7753,2020-12-01,2020,,,,,,2025-01-26
GCA_045362495.1,fLetNeb1.hap1,Lethrinus nebulosus,182658,2024-11-26,2024,,,,,,2025-01-26
GCA_958295575.1,ilLeuComm1.1,Leucania comma,987968,2023-07-06,2023,,,,,,2025-01-26
GCA_023718395.1,ASM2371839v1,Leucaspius delineatus,58323,2022-06-22,2022,,,,,,2025-01-26
GCA_021554675.1,fLeuIdu1.pri.20210917,Leuciscus idus,69811,2022-01-23,2022,,,,,,2025-01-26
GCA_041200155.1,ASM4120015v1,Leuciscus waleckii,155063,2024-08-11,2024,,,,,,2025-01-26
GCA_964656205.1,ilLeuOdit1.hap1.1,Leucochlaena oditis,1870664,2025-01-02,2025,,,,,,2025-01-26
GCA_948253155.1,ilLeuSali1.1,Leucoma salicis,688415,2023-01-18,2023,,,,,,2025-01-26
GCA_949987735.1,idLeuObtu2.1,Leucophora obtusa,2588525,2023-05-03,2023,,,,,,2025-01-26
GCA_964270905.1,mLagAcu1.hap1.1,Leucopleurus acutus,3371109,2024-09-29,2024,,,,,,2025-01-26
GCF_028641065.1,Leri_hhj_1,Leucoraja erinaceus,7782,2023-02-22,2023,,,,,,2025-01-26
GCA_932273885.2,idLeuLate1.2,Leucozona laternaria,323312,2022-10-25,2022,,,,,,2025-01-26
GCA_934045905.1,ipLeuNigr2.1,Leuctra nigra,143735,2022-03-27,2022,,,,,,2025-01-26
GCA_030867105.1,rLiaOli1.hap1,Liasis olivaceus,283338,2023-08-24,2023,,,,,,2025-01-26
GCA_008360975.2,HeHo_2.0,Lichenostomus cassidix,1497555,2022-02-11,2022,,,,,,2025-01-26
GCA_947049295.1,ilLigAdus1.1,Ligdia adustata,934875,2022-10-09,2022,,,,,,2025-01-26
GCF_963576545.1,fLimLim1.1,Limanda limanda,27771,2023-11-03,2023,,,,,,2025-01-26
GCA_905147385.1,ilLimCami1.1,Limenitis camilla,270466,2021-01-28,2021,,,,,,2025-01-26
GCA_964341245.1,ilLimPopu1.hap1.1,Limenitis populi,227535,2024-11-23,2024,,,,,,2025-01-26
GCA_964271765.1,ilLimRedu1.hap1.1,Limenitis reducta,191421,2024-10-03,2024,,,,,,2025-01-26
GCA_951813805.1,iiLimAuri1.1,Limnephilus auricula,1271728,2023-07-14,2023,,,,,,2025-01-26
GCA_917563855.2,iiLimLuna2.2,Limnephilus lunatus,1218281,2022-02-13,2022,,,,,,2025-01-26
GCA_917880885.1,iiLimMarm1.1,Limnephilus marmoratus,1271730,2021-11-18,2021,,,,,,2025-01-26
GCA_929108145.2,iiLimRhom1.2,Limnephilus rhombicus,692089,2022-10-25,2022,,,,,,2025-01-26
GCA_944474755.1,xbLimFort5.1,Limnoperna fortunei,356393,2022-07-13,2022,,,,,,2025-01-26
GCF_040581485.1,Lhum_UNIL_v1.0,Linepithema humile,83485,2024-07-11,2024,,,,,,2025-01-26
GCF_910592395.1,tnLinLong1.2,Lineus longissimus,88925,2022-02-13,2022,,,,,,2025-01-26
GCA_951800035.1,idLinTess1.1,Linnaemya tessellans,1776468,2023-05-27,2023,,,,,,2025-01-26
GCA_963675445.1,idLinVulp1.1,Linnaemya vulpina,1776471,2023-12-07,2023,,,,,,2025-01-26
GCA_963978545.1,qqLinTria7.1,Linyphia triangularis,94031,2024-03-10,2024,,,,,,2025-01-26
GCF_032854445.1,CUHK_Ljap_v2,Liolophura japonica,13599,2024-03-01,2024,,,,,,2025-01-26
GCA_963971575.1,icLioHaem2.1,Liopterus haemorrhoidalis,107794,2024-03-07,2024,,,,,,2025-01-26
GCA_036178185.1,Tanakav1,Liparis tanakae,230148,2024-01-31,2024,,,,,,2025-01-26
GCA_963383615.1,fLipPho2.1,Lipophrys pholis,56720,2023-08-26,2023,,,,,,2025-01-26
GCA_037577465.1,SWU_Lb_1.0,Liposcelis bostrychophila,185214,2024-03-27,2024,,,,,,2025-01-26
GCA_023512825.1,Lbru_1.0,Liposcelis brunnea,209989,2022-05-25,2022,,,,,,2025-01-26
GCA_042257085.1,SWU_Lt_1.0,Liposcelis tricolor,948454,2024-09-27,2024,,,,,,2025-01-26
GCA_043165165.1,ASM4316516v1,Liriomyza trifolii,198433,2024-10-16,2024,,,,,,2025-01-26
GCA_964261635.1,aLisHel1.1,Lissotriton helveticus,256425,2024-10-17,2024,,,,,,2025-01-26
GCA_964263255.1,aLisVul1.1,Lissotriton vulgaris,8324,2024-10-17,2024,,,,,,2025-01-26
GCA_963978505.1,iyLisNyct1.1,Listrodromus nycthemerus,172425,2024-03-10,2024,,,,,,2025-01-26
GCA_028564925.1,aRanSyl1.merge,Lithobates sylvaticus,45438,2023-02-09,2023,,,,,,2025-01-26
GCA_949152455.1,ilLitLeau1.1,Lithophane leautieri,1870035,2023-03-10,2023,,,,,,2025-01-26
GCA_948473465.1,ilLitOrni1.1,Lithophane ornitopus,987973,2023-02-03,2023,,,,,,2025-01-26
GCA_947363905.1,ilLitSemi2.1,Lithophane semibrunnea,997537,2022-12-04,2022,,,,,,2025-01-26
GCA_947522985.1,ilLitSoci1.1,Lithophane socia,997538,2022-12-07,2022,,,,,,2025-01-26
GCA_963576445.1,ilLitQuad1.1,Lithosia quadra,987974,2023-11-03,2023,,,,,,2025-01-26
GCA_964036275.1,nrLitMari1.1,Litoditis marina,1654675,2024-05-12,2024,,,,,,2025-01-26
GCA_963070105.1,nxLitSigm11.1,Litomosoides sigmodontis,42156,2023-08-09,2023,,,,,,2025-01-26
GCA_043748665.1,ASM4374866v1,Littorina brevicula,45748,2024-10-24,2024,,,,,,2025-01-26
GCA_964330335.1,xgLitLitt3.hap1.1,Littorina littorea,31216,2024-11-07,2024,,,,,,2025-01-26
GCF_037325665.1,US_GU_Lsax_2.0,Littorina saxatilis,31220,2024-03-20,2024,,,,,,2025-01-26
GCA_039623295.1,ASM3962329v1,Loa loa,7209,2024-05-13,2024,,,,,,2025-01-26
GCA_932526365.1,ilLobHalt1.1,Lobophora halterata,934876,2022-03-23,2022,,,,,,2025-01-26
GCA_964662295.1,ibLobCana1.1,Loboptera canariensis,3054493,2025-01-02,2025,,,,,,2025-01-26
GCA_964278025.1,ibLobSubt1.1,Loboptera subterranea,3078426,2024-10-19,2024,,,,,,2025-01-26
GCA_965112255.1,ibLobTrog1.1,Loboptera troglobia,3054492,2025-01-23,2025,,,,,,2025-01-26
GCA_949126875.1,icLocCapr1.1,Lochmaea capreae,227480,2023-03-10,2023,,,,,,2025-01-26
GCA_947563755.1,icLocCrat2.1,Lochmaea crataegi,1143063,2022-12-13,2022,,,,,,2025-01-26
GCA_026315105.1,CAU_Lmig_1.0,Locusta migratoria,7004,2022-11-27,2022,,,,,,2025-01-26
GCA_964261705.1,iuLoeVari1.hap1.1,Loensia variegata,209941,2024-09-10,2024,,,,,,2025-01-26
GCA_948107665.1,ilLomBima1.1,Lomographa bimaculata,393326,2023-01-09,2023,,,,,,2025-01-26
GCA_964199915.1,ilLomTeme1.hap1.1,Lomographa temerata,934877,2024-07-19,2024,,,,,,2025-01-26
GCF_005870125.1,lonStrDom2,Lonchura striata,40157,2019-06-05,2019,,,,,,2025-01-26
GCA_964258785.1,icLonFlav1.hap1.1,Longitarsus flavicornis,878065,2024-09-01,2024,,,,,,2025-01-26
GCA_030408155.1,ASM3040815v1,Lophura swinhoii,140446,2023-07-05,2023,,,,,,2025-01-26
GCA_963942505.1,icLorLunu1.1,Lordithon lunulatus,347394,2024-02-09,2024,,,,,,2025-01-26
GCA_964019695.1,xbAnoFrag3.1,Loripinus fragilis,244460,2024-03-30,2024,,,,,,2025-01-26
GCA_964260585.1,lotlotasm,Lota lota,69944,2024-09-06,2024,,,,,,2025-01-26
GCF_030014295.1,mLoxAfr1.hap2,Loxodonta africana,9785,2023-05-16,2023,,,,,,2025-01-26
GCA_040581535.1,ASM4058153v1,Loxostege sticticalis,481309,2024-07-11,2024,,,,,,2025-01-26
GCF_022045245.1,ASM2204524v1,Lucilia cuprina,7375,2022-02-08,2022,,,,,,2025-01-26
GCA_964194035.1,xbLucDiva1.1,Lucinella divaricata,406540,2024-06-28,2024,,,,,,2025-01-26
GCA_963580285.1,xbLucNass1.1,Lucinisca nassula,881239,2023-11-05,2023,,,,,,2025-01-26
GCA_949709985.1,ilLufFerc1.1,Luffia ferchaultella,1870047,2023-04-05,2023,,,,,,2025-01-26
GCF_902459465.1,eAstRub1.3,Luidia clathrata,133437,2020-02-12,2020,,,,,,2025-01-26
GCA_949987565.1,eaLuiSars1.1,Luidia sarsii,2723838,2023-05-03,2023,,,,,,2025-01-26
GCA_945859605.1,wcLumRube1.1,Lumbricus rubellus,35632,2022-09-13,2022,,,,,,2025-01-26
GCA_949752735.1,wcLumTerr1.1,Lumbricus terrestris,6398,2023-04-08,2023,,,,,,2025-01-26
GCA_963855955.1,ilLupNick1.1,Luperina nickerlii,882792,2023-12-15,2023,,,,,,2025-01-26
GCA_927399505.1,ilLupTest1.1,Luperina testacea,988174,2022-02-03,2022,,,,,,2025-01-26
GCA_034336685.1,ASM3433668v1,Luscinia luscinia,391696,2023-12-26,2023,,,,,,2025-01-26
GCA_034336665.1,ASM3433666v1,Luscinia megarhynchos,383689,2023-12-26,2023,,,,,,2025-01-26
GCA_020091685.1,ASM2009168v1,Lutjanus erythropterus,211835,2021-09-23,2021,,,,,,2025-01-26
GCF_902655055.1,mLutLut1.2,Lutra lutra,9657,2020-07-31,2020,,,,,,2025-01-26
GCA_964023205.1,xbLutLutr1.1,Lutraria lutraria,457845,2024-04-07,2024,,,,,,2025-01-26
GCF_024334085.1,ASM2433408v1,Lutzomyia longipalpis,7200,2022-07-20,2022,,,,,,2025-01-26
GCA_964273875.1,ilLycAlci1.hap1.1,Lycaena alciphron,282377,2024-10-05,2024,,,,,,2025-01-26
GCA_964264015.1,ilLycHipp1.hap1.1,Lycaena hippothoe,580924,2024-09-15,2024,,,,,,2025-01-26
GCA_905333005.2,ilLycPhla1.2,Lycaena phlaeas,282391,2022-02-13,2022,,,,,,2025-01-26
GCA_964263885.1,ilLycVirg1.hap1.1,Lycaena virgaureae,282395,2024-09-15,2024,,,,,,2025-01-26
GCA_040955705.1,LycPic1.final.hap2,Lycaon pictus,9622,2024-08-01,2024,,,,,,2025-01-26
GCA_947563715.1,ilLycHirt1.1,Lycia hirtaria,326963,2022-12-13,2022,,,,,,2025-01-26
GCA_028022725.1,fLycPai1.hap2,Lycodopsis pacificus,1772091,2023-01-31,2023,,,,,,2025-01-26
GCA_950005105.1,ilLycPorp1.1,Lycophotia porphyrea,987975,2023-05-01,2023,,,,,,2025-01-26
GCA_963969325.1,odLycHypo2.1,Lycopodina hypogea,2491183,2024-02-27,2024,,,,,,2025-01-26
GCA_040954635.1,ihLycDeli1,Lycorma delicatula,130591,2024-08-01,2024,,,,,,2025-01-26
GCA_964273745.1,ilLygCrac1.hap1.1,Lygephila craccae,997512,2024-10-05,2024,,,,,,2025-01-26
GCA_032191425.1,ASM3219142v1,Lymantria dispar,13123,2023-09-29,2023,,,,,,2025-01-26
GCA_905163515.2,ilLymMona1.2,Lymantria monacha,78897,2022-02-02,2022,,,,,,2025-01-26
GCA_964304605.1,bLymMin2.1,Lymnocryptes minimus,107379,2024-11-06,2024,,,,,,2025-01-26
GCF_007474595.2,mLynCan4.pri.v2,Lynx canadensis,61383,2020-07-14,2020,,,,,,2025-01-26
GCA_947311025.1,idLypDubi1.1,Lypha dubia,1776473,2022-11-29,2022,,,,,,2025-01-26
GCA_965112205.1,ilLysAlbi2.hap1.1,Lysandra albicans,282008,2025-01-17,2025,,,,,,2025-01-26
GCA_905333045.1,ilLysBell1.1,Lysandra bellargus,138070,2021-03-19,2021,,,,,,2025-01-26
GCA_905220515.1,ilLysCori1.1,Lysandra coridon,268709,2021-02-16,2021,,,,,,2025-01-26
GCF_037042905.1,Lp3.0,Lytechinus pictus,7653,2024-03-07,2024,,,,,,2025-01-26
GCF_018143015.1,Lvar_3.0,Lytechinus variegatus,7654,2021-04-29,2021,,,,,,2025-01-26
GCA_026956025.1,MCyc01,Macaca cyclopis,78449,2022-12-19,2022,,,,,,2025-01-26
GCF_037993035.1,T2T-MFA8v1.0,Macaca fascicularis,9541,2024-04-05,2024,,,,,,2025-01-26
GCF_003339765.1,Mmul_10,Macaca mulatta,9544,2019-02-13,2019,,,,,,2025-01-26
GCA_043159975.1,mMacNem.hap1,Macaca nemestrina,9545,2024-10-15,2024,,,,,,2025-01-26
GCF_024542745.1,ASM2454274v1,Macaca thibetana thibetana,257877,2022-08-09,2022,,,,,,2025-01-26
GCA_964662175.1,ilMacAlte1.hap1.1,Macaria alternata,934878,2025-01-02,2025,,,,,,2025-01-26
GCA_964197775.1,ilMacBrun1.hap1.1,Macaria brunneata,685373,2024-07-06,2024,,,,,,2025-01-26
GCA_964023185.2,ilMacLitu1.2,Macaria liturata,934879,2024-09-07,2024,,,,,,2025-01-26
GCA_927399415.1,ilMacNota1.1,Macaria notata,688445,2022-02-03,2022,,,,,,2025-01-26
GCA_933228815.1,idMacAtri3.1,Machimus atricapillus,2794001,2022-03-23,2022,,,,,,2025-01-26
GCA_951509405.1,idMacRust1.1,Machimus rusticus,1717430,2023-05-15,2023,,,,,,2025-01-26
GCA_964059415.1,xbMacTenu1.hap1.1,Macomangulus tenuis,1980407,2024-06-05,2024,,,,,,2025-01-26
GCF_015104395.2,ASM1510439v2,Macrobrachium nipponense,159736,2020-10-29,2020,,,,,,2025-01-26
GCF_040412425.1,ASM4041242v1,Macrobrachium rosenbergii,79674,2024-06-28,2024,,,,,,2025-01-26
GCA_045786645.1,ASM4578664v1,Macrocentrus cingulum,535359,2024-12-09,2024,,,,,,2025-01-26
GCA_033296515.1,rMacSuw1.hap1,Macrochelys suwanniensis,3026461,2023-11-06,2023,,,,,,2025-01-26
GCA_949628255.1,iyMacAlbo1.1,Macrophya alboannulata,1384894,2023-03-16,2023,,,,,,2025-01-26
GCA_963924015.1,iyMacAnnu1.1,Macrophya annulata,1384895,2024-01-18,2024,,,,,,2025-01-26
GCA_916610135.2,iyMacEuro1.2,Macropis europaea,253715,2022-01-09,2022,,,,,,2025-01-26
GCA_030770545.1,macOpe2,Macropodus opercularis,158451,2023-08-21,2023,,,,,,2025-01-26
GCA_028583105.1,mf-2k,Macropus fuliginosus,9316,2023-02-10,2023,,,,,,2025-01-26
GCA_028627215.1,mg-2k,Macropus giganteus,9317,2023-02-16,2023,,,,,,2025-01-26
GCA_964417605.1,qqMacCret1.2,Macrothele cretica,1518524,2024-12-05,2024,,,,,,2025-01-26
GCA_039090855.1,ASM3909085v1,Macrothele yani,2065426,2024-05-09,2024,,,,,,2025-01-26
GCA_037893015.1,bilby.v1.9.chrom.fasta,Macrotis lagotis,92651,2024-04-04,2024,,,,,,2025-01-26
GCA_025267735.1,ASM2526773v1,Mactra quadrangularis,120570,2022-09-25,2022,,,,,,2025-01-26
GCA_964059495.1,jaMadAure2.1,Madracis auretenra,999287,2024-06-05,2024,,,,,,2025-01-26
GCA_964656595.1,jaMadSena2.1,Madracis senaria,123773,2025-01-02,2025,,,,,,2025-01-26
GCF_025612915.1,ASM2561291v2,Magallana angulata,2784310,2022-10-07,2022,,,,,,2025-01-26
GCF_963853765.1,xbMagGiga1.1,Magallana gigas,29159,2023-12-12,2023,,,,,,2025-01-26
GCA_015776775.1,ASM1577677v1,Magallana hongkongensis,2653900,2020-12-08,2020,,,,,,2025-01-26
GCA_963942565.1,wdMagJohn1.1,Magelona johnstoni,1436028,2024-02-09,2024,,,,,,2025-01-26
GCA_034769895.1,Decula_1.0,Magicicada septendecula,44680,2023-12-29,2023,,,,,,2025-01-26
GCA_910589415.1,icMalBipu1.1,Malachius bipustulatus,295700,2021-07-07,2021,,,,,,2025-01-26
GCA_037113585.1,ASM3711358v1,Malaclemys terrapin centrata,1087311,2024-03-13,2024,,,,,,2025-01-26
GCF_027887155.1,rMalTer1.hap1,Malaclemys terrapin pileata,2991368,2023-01-18,2023,,,,,,2025-01-26
GCA_038087875.1,sMalSen1_p1.0,Malacoraja senta,1072478,2024-04-17,2024,,,,,,2025-01-26
GCA_964270795.1,ilMalAlpi1.hap1.1,Malacosoma alpicolum,1660657,2024-09-29,2024,,,,,,2025-01-26
GCA_963693495.1,ilMalNeus2.1,Malacosoma neustria,7098,2023-12-06,2023,,,,,,2025-01-26
GCF_030247185.1,Malgen_1.1,Malaya genurostris,325434,2023-07-10,2023,,,,,,2025-01-26
GCA_964265115.1,rMalMon1.1,Malpolon monspessulanus,184164,2024-09-25,2024,,,,,,2025-01-26
GCA_950108345.1,icMalFlav1.1,Malthinus flaveolus,195224,2023-05-01,2023,,,,,,2025-01-26
GCA_963924605.1,icMalSeri1.1,Malthinus seriepunctatus,1588223,2024-01-29,2024,,,,,,2025-01-26
GCA_964263285.1,icMalMini1.1,Malthodes minimus,878135,2024-09-15,2024,,,,,,2025-01-26
GCA_009741485.1,mCya_1.0,Malurus cyaneus samueli,2593467,2019-12-12,2019,,,,,,2025-01-26
GCA_905163435.1,ilMamBras1.1,Mamestra brassicae,55057,2021-01-28,2021,,,,,,2025-01-26
GCF_014839805.1,JHU_Msex_v1.0,Manduca sexta,7130,2020-10-02,2020,,,,,,2025-01-26
GCA_964656085.1,ilManBath1.hap1.1,Maniola bathseba,2795562,2025-01-02,2025,,,,,,2025-01-26
GCF_902806685.2,iAphHyp1.2,Maniola hyperantus,2795564,2024-04-04,2024,,,,,,2025-01-26
GCF_905333055.1,ilManJurt1.1,Maniola jurtina,191418,2021-03-19,2021,,,,,,2025-01-26
GCA_040802235.1,MJ_LKY,Manis javanica,9974,2024-07-22,2024,,,,,,2025-01-26
GCF_030020395.1,mManPen7.hap1,Manis pentadactyla,143292,2023-05-23,2023,,,,,,2025-01-26
GCA_030765055.1,ASM3076505v1,Mantis religiosa,7507,2023-08-17,2023,,,,,,2025-01-26
GCA_923062675.1,ilMarLuna1.1,Marasmarcha lunaedactyla,1594453,2021-12-19,2021,,,,,,2025-01-26
GCA_019059595.1,ASM1905959v1,Marasmia exigua,1555629,2021-06-29,2021,,,,,,2025-01-26
GCA_963931845.1,qqMarMich1.1,Maratus michaelseni,2969488,2024-02-06,2024,,,,,,2025-01-26
GCA_963932465.1,qqMarSpei1.1,Maratus speciosus,2778629,2024-02-08,2024,,,,,,2025-01-26
GCA_964019185.1,qqMarSpec1.1,Maratus speculifer,2778630,2024-03-25,2024,,,,,,2025-01-26
GCA_964291435.1,wsMarCava1.1,Marifugia cavatica,488418,2024-10-28,2024,,,,,,2025-01-26
GCA_029410595.1,ASM2941059v1,Martes flavigula,74864,2023-03-27,2023,,,,,,2025-01-26
GCA_964304585.1,mMarFoi2.1,Martes foina,9659,2024-11-06,2024,,,,,,2025-01-26
GCA_963455335.1,mMarMar1.1,Martes martes,29065,2023-09-20,2023,,,,,,2025-01-26
GCA_040938815.1,mzib.min_150.pseudohap2.1_HiC.purged,Martes zibellina,36722,2024-07-30,2024,,,,,,2025-01-26
GCA_911728455.2,eaMarGlac1.2,Marthasterias glacialis,7609,2022-01-30,2022,,,,,,2025-01-26
GCA_039566165.1,ASM3956616v1,Maruca vitrata,497515,2024-05-08,2024,,,,,,2025-01-26
GCF_900324485.2,fMasArm1.2,Mastacembelus armatus,205130,2019-03-16,2019,,,,,,2025-01-26
GCA_964019165.1,jsMasPapu4.1,Mastigias papua,596313,2024-03-25,2024,,,,,,2025-01-26
GCF_008632895.1,UCSF_Mcou_1,Mastomys coucha,35658,2019-09-24,2019,,,,,,2025-01-26
GCA_018831715.1,ASM1883171v1,Matsumurasca onukii,2912585,2021-06-10,2021,,,,,,2025-01-26
GCF_020497125.1,ASM2049712v1,Mauremys mutica,74926,2021-10-14,2021,,,,,,2025-01-26
GCF_016161935.1,ASM1616193v1,Mauremys reevesii,260615,2020-12-22,2020,,,,,,2025-01-26
GCF_000238955.4,M_zebra_UMD2a,Maylandia zebra,106582,2018-04-10,2018,,,,,,2025-01-26
GCA_963693305.1,jaMeaMean2.1,Meandrina meandrites,51056,2023-12-07,2023,,,,,,2025-01-26
GCA_959347395.1,ilMecMaza1.1,Mechanitis mazaeus,471061,2023-07-20,2023,,,,,,2025-01-26
GCA_959347415.1,ilMecMess1.1,Mechanitis messenoides,2578229,2023-07-20,2023,,,,,,2025-01-26
GCA_946902985.2,iqMecThal1.2,Meconema thalassinum,494438,2023-10-05,2023,,,,,,2025-01-26
GCA_949319885.1,ilMecFlav1.1,Mecyna flavalis,1502335,2023-03-10,2023,,,,,,2025-01-26
GCA_030578275.1,ASM3057827v1,Meda fulgida,67549,2023-08-08,2023,,,,,,2025-01-26
GCA_036983795.1,ASM3698379v1,Megachile lagopoda,1618191,2024-03-04,2024,,,,,,2025-01-26
GCA_963576845.1,iyMegLeac1.1,Megachile leachella,1542539,2023-11-05,2023,,,,,,2025-01-26
GCA_945859555.1,iyMegLign1.1,Megachile ligniseca,1542540,2022-09-13,2022,,,,,,2025-01-26
GCA_046254535.1,ASM4625453v1,Megachile sculpturalis,1004196,2024-12-23,2024,,,,,,2025-01-26
GCA_945859595.2,iyMegWill1.2,Megachile willughbiella,481575,2022-10-25,2022,,,,,,2025-01-26
GCA_043880595.1,ASM4388059v1,Megaderma spasma,9414,2024-10-28,2024,,,,,,2025-01-26
GCA_021613375.1,ASM2161337v1,Megaleporinus macrocephalus,327003,2022-01-31,2022,,,,,,2025-01-26
GCF_018812025.1,ASM1881202v1,Megalobrama amblycephala,75352,2021-06-09,2021,,,,,,2025-01-26
GCA_034642435.1,ASM3464243v1,Megalocaria dilatata,511882,2023-12-27,2023,,,,,,2025-01-26
GCA_019176425.1,MATL_1.0,Megalops atlanticus,7932,2021-07-09,2021,,,,,,2025-01-26
GCF_013368585.1,fMegCyp1.pri,Megalops cyprinoides,118141,2020-06-23,2020,,,,,,2025-01-26
GCA_043789555.1,ASM4378955v1,Megalurothrips usitatus,439358,2024-10-25,2024,,,,,,2025-01-26
GCA_963854835.1,idMegDoli1.1,Megamerina dolium,3037404,2023-12-15,2023,,,,,,2025-01-26
GCA_936450015.1,ilMegAlbu1.1,Meganola albula,987977,2022-05-03,2022,,,,,,2025-01-26
GCA_041834305.1,ASM4183430v1,Megaptera novaeangliae,9773,2024-09-09,2024,,,,,,2025-01-26
GCA_034231615.1,ASM3423161v1,Meghimatium bilineatum,318265,2023-12-08,2023,,,,,,2025-01-26
GCA_963680825.1,idLycDeci1.1,Meiosimyza decipiens,1262309,2023-12-06,2023,,,,,,2025-01-26
GCA_963662105.1,idLycPlat1.1,Meiosimyza platycephala,1825006,2023-12-06,2023,,,,,,2025-01-26
GCA_038630835.1,Msac_v1,Melanaphis sacchari,742174,2024-04-29,2024,,,,,,2025-01-26
GCA_920104075.1,ilMelGala2.1,Melanargia galathea,111923,2021-11-25,2021,,,,,,2025-01-26
GCA_964186415.1,PT_MI_8.v2_0,Melanargia ines,679095,2024-06-06,2024,,,,,,2025-01-26
GCA_964338655.1,ilMelLach1.hap1.1,Melanargia lachesis,111924,2024-11-09,2024,,,,,,2025-01-26
GCA_964273825.1,ilMelRuss1.hap1.1,Melanargia russiae,111925,2024-10-05,2024,,,,,,2025-01-26
GCA_947386135.1,ilMelPers1.1,Melanchra persicariae,987979,2022-12-04,2022,,,,,,2025-01-26
GCA_949320155.1,idMelQuad1.1,Melangyna quadrimaculata,2884232,2023-04-08,2023,,,,,,2025-01-26
GCA_963583895.1,idMelRora1.1,Melanophora roralis,1606788,2023-11-05,2023,,,,,,2025-01-26
GCA_949748355.1,fMelGel1.1,Melanostigma gelatinosum,1091424,2023-04-08,2023,,,,,,2025-01-26
GCA_914767635.1,idMelMell2.1,Melanostoma mellinum,653684,2021-09-16,2021,,,,,,2025-01-26
GCA_949752695.1,idMelScal2.1,Melanostoma scalare,92598,2023-04-08,2023,,,,,,2025-01-26
GCF_017639745.1,fMelBoe1.pri,Melanotaenia boesemani,1250792,2021-03-30,2021,,,,,,2025-01-26
GCA_026261665.1,ASM2626166v1,Melanotaenia duboulayi,120843,2022-11-23,2022,,,,,,2025-01-26
GCA_963082815.1,icMelVill1.1,Melanotus villosus,346801,2023-08-09,2023,,,,,,2025-01-26
GCF_000146605.3,Turkey_5.1,Meleagris gallopavo,9103,2019-10-21,2019,,,,,,2025-01-26
GCF_922984935.1,mMelMel3.1 paternal haplotype,Meles meles,9662,2021-12-19,2021,,,,,,2025-01-26
GCA_963668005.1,idMelCras1.1,Melieria crassipennis,1335495,2023-12-10,2023,,,,,,2025-01-26
GCA_963971225.1,idMelOmis1.1,Melieria omissa,1262360,2024-03-04,2024,,,,,,2025-01-26
GCA_964056695.1,idMelPict1.hap1.1,Melieria picta,3037405,2024-05-18,2024,,,,,,2025-01-26
GCA_918358865.1,ilMelMars1.1,Melinaea marsaeus rileyi,331333,2021-11-18,2021,,,,,,2025-01-26
GCA_918358695.1,ilMelMeno1.1,Melinaea menophilus n. ssp. AW-2005,331302,2021-11-18,2021,,,,,,2025-01-26
GCA_964023965.1,icMelProd3.1,Melinopterus prodromus,1971315,2024-04-12,2024,,,,,,2025-01-26
GCA_948107695.1,idMelAuri2.1,Meliscaeva auricollis,431829,2023-01-09,2023,,,,,,2025-01-26
GCA_905220545.2,ilMelAtha1.2,Melitaea athalia,113330,2022-02-02,2022,,,,,,2025-01-26
GCA_964265045.1,ilMelAure1.hap1.1,Melitaea aurelia,2716722,2024-09-23,2024,,,,,,2025-01-26
GCF_905220565.1,ilMelCinx1.1,Melitaea cinxia,113334,2021-02-16,2021,,,,,,2025-01-26
